id,sentence1,sentence2,dm1,dm2
6378,"Also, it's very easy for a dissenting soldier to suddenly either be killed or to disappear in a place like Iraq.","their response to the awfulness of it all is with sheer, gut-wrenchingly deep emotions, and the first one is the need for revenge.","probably,",but
876,Problems I can see is how will things grow and taste the same without real sun and rain?,the cost of building and upkeep on these structures.,"probably,",and
372,"they then began a decline from their 1993 peak, continuing to fall throughout the rest of the 90's, and then leveling out in 2000.","looked at over time, changes in the atf's gun enforcement actions do not seem to be reflected in changes in gun homicides.","curiously,","however,"
4734,Each of these states will be discussed in more detail hereinbelow.,it is noted that each status state is preferably represented in binary form as illustrated by the truth table of fig.,"presently,","however,"
5662,"He's a 17-year-old Eagles fan because of Donovan McNabb and believes he remembers the quarterback playing at the Carrier Dome, though it's possible his recollections are from replays.",he'll stop admiring syracuse athletes in hopes of becoming one of them.,"soon,","though,"
2518,"Decreasing the bending stiffness leads to a reduction of shear stiffness, which means that improving the curving qualities leads to reduced stability on straight track.",the bogie in-plane stiffness is chosen to give the best compromise between curving and stability.,"inevitably,",therefore
6467,"Characterization of the microbiota 2 weeks after ceasing antibiotic treatment revealed that Erysipelotrichaceae and Lachnospiraceae became the most highly represented bacterial families in the ileum and cecum, respectively (Figure 2).","the frequencies of lactobacillaceae and bacteria belonging to the bacteroidetes phylum were markedly reduced in the ileum wall, cecum, and feces (figure 3 b).","remarkably,","however,"
3354,"If you don't happen to have the correct demon with you, you can substitute elemental bullets to weaken monsters, but it's noticeably easier to have your little minions help.",the friendly ai is better left out of the equation.,"sometimes,","though,"
2744,"Originally Posted by GhanBuriGhan Grimrock is a deserving winner, I think.",what impressed me most about this game was the dungeon editor.,"absolutely,","however,"
4196,"As a result, he says, they suffer such serious consequences as gum disease, tooth erosion and god knows what else.",there's a solution: sedation dentistry.,"happily,","though,"
682,"The DM, who places traps like Beer Towers that shoot sticky, harmful alcohol and monster spawners, can be player-controlled.","dungeonland can be 3 humans (on one machine, pad support available, or online) vs. an orchestrating, evil mastermind.","essentially,","then,"
2577,"Given the zillions of splicing operations occurring in cells all the time, such errors are not infrequent; yet most cells function well.",some kind of quality-control system must be unsticking stuck spliceosomes.,"evidently,","then,"
2429,Is there proof that echinacea works?,the research is not well known in america.,"absolutely,",but
4102,"In fact, Thom [52] carried out a number of wind-tunnel experiments that suggested that the inclusion of such discs markedly improved rotor performance at high spin rates.",the scope of that experimental exploration was limited and was certainly not conceived as contributing to the particular requirements of the cloud-seeding craft.,"inevitably,","however,"
4534,"I don't review as many camcorders as I used to, mostly because of limited bandwidth; cameras require a lot more of my time and there's more reader interest.",readers express enough interest in a model to pop it onto my review radar.,"occasionally,","though,"
211,"Police are skilled at getting defendants to talk, even when the accused know they should just button up.",the officers don't have to lift a finger to gather the damning evidence.,"sometimes,","however,"
